"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"11",0.0128938520363267,0.0151908702527701,0.155072110071862,0.0133183154551086,-0.0306583944145876,0.105504486108785,0,0.144588561401558,0.24256416488807,-0.00426000331082741,0.655624114505383,0.0147888411492779,-0.00397321893218773,0.108837293203827,0.145610604060677,0.0207565581498015,0.0408389191471637,0.120134926808344,0.0467963910837278,0.101758510322408
"12",0.0484896462265173,0.240257509461703,0.104676652176451,0.223887126835856,0.0654818154868472,0.0394511523916599,0.30078810867613,0.503886324185514,0.376710428996231,0.405209305043431,0.0147888411492779,0.8657938445392,0.633788892946743,0.580107000075466,0.253763622467844,0.437785564653211,0.368790060305705,0.169084281487231,0.192904531906571,0.314034530561981
"13",0.0335418221682261,0.247946156623748,0.160571231658652,0.323911097699444,0.0697005620164169,0.0701283538271261,0.752546255413202,0.577215265672528,0.437305177259688,0.352549215796664,-0.00397321893218773,0.633788892946743,0.879952154230302,0.598897783997139,0.262525008783087,0.427190337033128,0.398542191239265,0.17957417764576,0.258126060420727,0.447366083355152
"14",0.097623506012332,0.209144649090286,0.153047700024833,0.320731592967663,0.0263119376866554,0.0737983869357925,0.563731198385754,0.608316349345195,0.471966507823776,0.447750807486072,0.108837293203827,0.580107000075466,0.598897783997139,0.942683460268336,0.252452581524777,0.381987884918252,0.507423055664003,0.160076093699862,0.166810150430195,0.216681616576889
"15",-0.0121824632404648,0.0125391212898031,0.087123338551223,0.116187563868879,0.0312641105586446,0.0466546361768426,0.0646858693780289,0.286957632751995,0.151597210072649,0.101953917233282,0.145610604060677,0.253763622467844,0.262525008783087,0.252452581524777,0.459777117513591,0.169525399173389,0.159849884048981,0.0290985084951854,0.100478225535676,0.256702027137957
"16",0.0303593370815041,0.0775932272232754,0.123683705891215,0.234305182543336,0.00675265716033818,0.0552215213889375,0.199172075565094,0.355178373346215,0.255347851495057,0.15296511159237,0.0207565581498015,0.437785564653211,0.427190337033128,0.381987884918252,0.169525399173389,0.812163393481942,0.234915242249758,0.13928145073637,0.275136550379765,0.332913954058373
"17",0.065790217372396,0.129281978957312,0.132133555444839,0.292139639657617,0.0489598302560554,0.0684712557978727,0.496778323632607,0.529878290081463,0.364352367472727,0.543211004189974,0.0408389191471637,0.368790060305705,0.398542191239265,0.507423055664003,0.159849884048981,0.234915242249758,0.777039773143748,0.0957071644940642,0.133862257376867,0.162407684897479
"18",0.00192914477932614,0.159402972984175,0.117529386176018,0.118476228515849,0.0302726882933068,-0.00154412890055367,0.366765798775383,0.243726733864229,0.220796279965752,0.146470121652912,0.120134926808344,0.169084281487231,0.17957417764576,0.160076093699862,0.0290985084951854,0.13928145073637,0.0957071644940642,0.658649177177204,0.158889586163469,0.0667153160057836
"19",0.0124000193214444,0.0326617365366397,0.0947653952870332,0.139803307502608,0.0276337120738303,0.139205592149749,0.28132428493654,0.183546982520074,0.21081450602677,0.114573681537732,0.0467963910837278,0.192904531906571,0.258126060420727,0.166810150430195,0.100478225535676,0.275136550379765,0.133862257376867,0.158889586163469,0.613753287988004,0.239386131455853
"20",-0.0156727592018342,-0.00395663099646996,0.124443266378662,0.0485961551282127,0.0284429371737606,0.0765814970242721,0.368131354666009,0.304115894720165,0.208222823255901,0.126308153432193,0.101758510322408,0.314034530561981,0.447366083355152,0.216681616576889,0.256702027137957,0.332913954058373,0.162407684897479,0.0667153160057836,0.239386131455853,0.68688041851038
