SAAM,OD_mg/L,COLI_TOT,pH_CAMPO,TEMP_AGUA,NI_TOT,E_COLI,HG_TOT,CR_TOT,AS_TOT,TURBIEDAD,SST,COLOR_VER,DUR_TOT,N_TOT,COLI_FEC,N_NH3,N_NO2,N_NO3
0.053,8.98,14136.0,8.5,23.5,,20.0,,,0.0335,9.5,24.0,13.0,294.314,0.930861,420.0,0.026774,0.002813,0.008934
