,Time_Step,FI,Smooth_FI
0,2014-08-12,3.127065948827664,3.1056489894549295
1,2015-06-16,2.8834267672327076,3.1056489894549295
2,2015-09-13,3.306454252304417,3.1056489894549295
3,2016-03-05,4.498526587772958,4.807477989061462
4,2016-09-18,5.36037440499759,4.807477989061462
5,2017-03-15,4.563532974413835,4.807477989061462
6,2018-02-11,3.300830140012896,3.897118143921387
7,2018-08-09,4.130174763917089,3.897118143921387
8,2018-10-27,4.260349527834177,3.897118143921387
9,2019-02-15,4.222222222222222,4.222222222222222
