"","var","en","mi","ig","gr"
"en3","COLOR_VER",3.664,2.95,2.95021206491475,1
"en4","DUR_TOT",3.807,3.664,3.66449777920046,0.96247863785183
"en5","N_TOT",3.807,3.664,3.66449777920046,0.96247863785183
"en6","N_NH3",3.807,3.664,3.66449777920046,0.96247863785183
"en7","N_NO2",3.807,3.664,3.66449777920046,0.96247863785183
"en8","N_NO3",3.807,3.664,3.66449777920046,0.96247863785183
"en","HG_TOT",3.807,3.522,3.52164063634332,0.961015901369079
"en1","TURBIEDAD",3.807,3.522,3.52164063634332,0.961015901369079
"en2","SST",3.807,3.522,3.52164063634332,0.961015901369079
