SAAM,OD_mg/L,COLI_TOT,pH_CAMPO,TEMP_AGUA,NI_TOT,E_COLI,HG_TOT,CR_TOT,AS_TOT,TURBIEDAD,SST,COLOR_VER,DUR_TOT,N_TOT,COLI_FEC,N_NH3,N_NO2,N_NO3
0.012041284403669722,0.024528301886792434,0.12216130035775392,0.22222222222222232,0.49166666666666653,0.013460597161037697,0.013112510265535176,0.10911987256073279,0.023980815347721823,0.07730673316708227,0.0033783783783783786,0.03872387238723873,0.0,0.5565575377376984,0.16859034216466373,0.03184688995215311,0.25346263538316727,0.14538321978474827,0.26756794586326127
0.02293577981651376,0.13773584905660377,0.10573832114896044,0.44444444444444464,0.4749999999999999,0.0,0.04689296468655899,0.04141776184786937,0.012332990750256937,0.06533665835411465,0.6114864864864865,0.20352035203520352,0.2125984251968504,0.2012350519505979,0.4056596499522064,0.05429665071770335,0.09640245533804224,0.19890179875943934,0.8910031093203913
0.04701834862385321,0.2132075471698113,0.06142414579768756,0.7777777777777787,0.4166666666666667,0.03597650513950073,0.1259512729263619,0.10911987256073279,0.013360739979445018,0.05336658354114712,0.22972972972972974,0.12871287128712872,0.10236220472440945,0.026269358949225705,0.24799705205466588,0.114,0.18413952143221557,0.1507350776822174,0.5353665555957056
0.010321100917431191,0.16981132075471697,0.017109970446414685,0.7777777777777787,0.4083333333333332,0.07195301027900147,0.0122912674514098,0.5770609318996416,0.014388489208633089,0.04139650872817951,0.058108108108108104,0.056105610561056105,0.01732283464566929,0.2579396196824152,0.1772475148576859,0.013933014354066986,0.21697376445089053,0.21067588613387137,0.4947325798789693
0.008027522935779817,0.219811320754717,0.012281588634831753,0.5555555555555554,0.6,0.06901615271659324,0.0002737476047084588,0.025886101154918364,0.015930113052415207,0.029426433915211943,0.04189189189189189,0.021738173817381738,0.0015748031496062992,0.5353852185845912,0.2207366134672399,0.007272727272727273,0.3368778385919609,0.11654205757528727,0.044341736734685125
0.009938837920489298,0.20566037735849055,0.01036319800902162,0.22222222222222232,0.6416666666666666,0.06607929515418502,0.0,0.023894862604540025,0.017471736896197323,0.01745635910224437,0.020945945945945944,0.020902090209020903,0.007874015748031496,0.5942462262301509,0.10088449868242402,0.01077511961722488,0.09748454581987039,0.00556593221336787,0.020895432855390177
0.011850152905198778,0.10943396226415096,0.12216130035775392,0.5555555555555554,0.6499999999999998,0.06314243759177679,0.013304133588831098,0.05057745917960972,0.11510791366906474,0.05361596009975061,0.33783783783783783,0.0847084708470847,0.2125984251968504,0.2010880219564791,0.19834392127825928,0.05124401913875598,0.14275362240349734,0.19076697475528628,0.41418161458995395
0.01376146788990826,0.24716981132075475,0.08144086690516929,0.11111111111111166,0.3333333333333333,0.24082232011747423,0.14960306597317274,0.07726005575467941,0.3237410071942446,0.08977556109725685,0.5945945945945946,0.3912651265126513,0.29133858267716534,0.15570476377180947,0.38511955082961596,0.0869665071770335,0.09615440857093653,0.1557337129584535,0.8267942863916886
0.1341743119266055,0.1839622641509434,0.040720433452584644,0.5555555555555554,0.39999999999999974,0.3926578560939794,0.17733369833013962,0.09199522102747909,0.09660842754367933,0.12593516209476308,0.3108108108108108,0.21592959295929592,0.13385826771653545,0.13144481474220737,0.4150250384316968,0.1474736842105263,0.1629342307788127,0.13984404686086774,1.0
0.016055045871559634,1.0,0.0,0.8888888888888893,0.3499999999999999,0.5444933920704845,0.0005748699698877635,0.02628434886499403,0.026721479958890022,0.1620947630922693,0.03581081081081081,0.007700770077007701,0.007874015748031496,0.7529896098804154,0.17081349987720731,0.0018086124401913875,0.02651825743355,0.08042772048316574,0.029726359809927255
0.024082568807339447,0.0,0.07141468346554675,0.333333333333334,0.6,0.6963289280469896,0.004845332603339721,0.02090800477897252,0.3511476533059266,0.20241064006650036,0.12837837837837837,0.0319031903190319,0.03307086614173228,0.42001568319937255,0.25808101371756664,0.03591387559808613,0.44892565420980857,0.30345034278649835,0.29891823644260607
0.060779816513761464,0.25471698113207547,0.07141468346554675,0.7777777777777787,0.6999999999999998,0.8481644640234949,0.0008486175745962222,0.015531660692951013,0.6755738266529633,0.24272651704073153,0.022972972972972974,0.0088008800880088,0.023622047244094488,0.7709272691629092,0.0,0.03338755980861244,0.1705651891816948,0.0,0.003496378648666791
0.01834862385321101,0.21792452830188677,0.057376730440192876,0.5555555555555554,0.4333333333333333,1.0,1.0,1.0,1.0,0.2830423940149626,0.05878378378378378,0.018151815181518153,1.0,0.5016173299353067,0.13669657959625026,1.0,0.21400370228755444,0.10218302283637765,0.578024374672393
0.060779816513761464,0.09150943396226413,0.04333877741483901,0.333333333333334,0.4583333333333333,0.8540626529613314,0.001149739939775527,0.025886101154918364,0.8519184652278178,0.3233582709891937,0.0945945945945946,0.027502750275027504,0.01732283464566929,0.36497745540090176,0.2733931591925005,0.02013397129186603,0.11349493562157377,0.23358183793503914,0.5831496829978591
0.0636467889908257,0.3113207547169811,0.026027894436667184,0.0,0.2916666666666667,0.7081253059226628,0.3062961949082946,0.039426523297491044,0.7038369304556354,0.3636741479634248,0.10810810810810811,0.03850385038503851,0.07086614173228346,0.03641442854342289,0.17938090846339733,0.16467942583732056,0.05718506996760229,0.07484038083820799,0.34203238435027766
0.06651376146788991,0.310377358490566,0.00871701145849536,0.333333333333334,0.14999999999999977,0.5621879588839942,0.1532849712565015,0.026085225009956192,0.5557553956834532,0.40399002493765584,0.025,0.009900990099009901,0.03307086614173228,0.7840129386394825,0.17720125181801086,0.007511961722488038,0.3359788044579095,0.12574190130103668,0.20899503394258112
0.0,0.31886792452830187,0.3391446743056636,0.11111111111111166,1.0,0.41625061184532547,0.0002737476047084588,0.012743926722421346,0.40767386091127095,0.8478802992518705,0.033783783783783786,0.027502750275027504,0.05511811023622047,0.9937757302489706,0.13193252224941487,0.02828708133971292,0.13708645783800702,0.005967321555678053,0.011209692738587136
0.00573394495412844,0.19622641509433963,0.6695723371528317,0.666666666666666,0.6333333333333332,0.2703132648066569,0.4248836572679989,0.05655117483074472,0.2595923261390887,1.0,0.02364864864864865,0.009900990099009901,0.05511811023622047,1.0,0.1462395398922048,0.14538755980861243,0.221541507756065,0.03652643015022665,0.03403327558405091
0.055045871559633024,0.22169811320754715,1.0,0.666666666666666,0.4249999999999998,0.12437591776798826,0.30906104571584997,0.08761449621664676,0.11151079136690646,0.7518703241895263,1.0,0.4235423542354235,0.44881889763779526,0.046706528131738874,1.0,0.26248803827751194,1.0,1.0,0.8879602029842047
0.05389908256880734,0.22452830188679246,1.0,0.333333333333334,0.6499999999999998,0.08861967694566812,0.13342458253490283,0.13221823974512148,0.0020554984583761524,0.5037406483790524,0.21621621621621623,0.1419141914191419,0.13385826771653545,0.258821799647128,0.4538618244992026,0.18892822966507178,0.15545275034038733,0.28616384177767307,0.6700128400506745
0.014908256880733944,0.2933962264150943,1.0,0.44444444444444464,0.2999999999999998,0.05286343612334801,0.5860936216808103,0.282357626443648,0.06885919835560124,0.25561097256857856,0.5945945945945946,0.32893289328932895,0.29133858267716534,0.0,0.368716656374483,0.26248803827751194,0.396192427966244,0.08383685396385357,0.5038091674248343
0.11467889908256881,0.3254716981132076,0.0001425830870534557,0.5555555555555554,0.21666666666666648,0.047479197258932945,0.0017519846701341364,0.141178813221824,0.05241521068859198,0.007481296758104737,0.014189189189189187,0.2524752475247525,0.007874015748031496,0.47890119584395213,0.1571097430652049,0.004,0.15572787644888017,0.13150050039871342,0.3420773745167127
0.0,0.024528301886792434,0.07519313527246332,0.666666666666666,0.2916666666666667,0.042094958394517865,0.002053107035313441,0.0,0.03597122302158273,0.08229426433915214,0.002027027027027026,0.17601760176017603,0.05511811023622047,0.6403842383846304,0.3161763436593512,0.008162679425837321,0.20154503890218187,0.19043515956564322,0.5846522117308645
0.021788990825688068,0.03396226415094335,0.15024368745787317,0.666666666666666,0.6416666666666666,0.03671071953010278,0.0023542294004927455,0.007035709544670118,0.023980815347721823,0.7556109725685786,0.026351351351351353,0.09955995599559957,0.01732283464566929,0.7857871005685159,0.12483379254962516,0.01232535885167464,0.03560825075036855,0.0123520880273587,0.0
0.04357798165137615,0.011320754716981142,0.13620249390781355,0.7777777777777787,0.7666666666666666,0.03132648066568771,0.0,0.014071419089340233,0.011990407673860904,0.8802992518703242,0.03581081081081081,0.0231023102310231,0.07086614173228346,0.9646147814154086,0.16352212259429313,0.042976076555023925,0.10098536307439346,0.005726487950291944,0.01703199157898345
0.12614678899082568,0.2679245283018868,0.12216130035775392,0.44444444444444464,0.3249999999999999,0.025942241801272643,0.06493293183684642,0.021107128634010354,0.0,0.5349127182044888,0.12162162162162163,0.0847084708470847,0.07086614173228346,0.014404038423838427,0.28974426666292263,0.02521531100478469,0.16636247539841836,0.1853080796998678,0.6908318610360878
0.05045871559633028,0.3113207547169811,0.006105148545652512,0.44444444444444464,0.041666666666666664,0.020558002936857563,0.0008486175745962222,0.021107128634010354,0.0020554984583761524,0.18952618453865336,0.018918918918918916,0.0627062706270627,0.0015748031496062992,0.533929621642815,0.17348363680889983,0.004641148325358851,0.12272899103457165,0.10379928392141334,0.2907978684658924
0.04931192660550458,0.44716981132075473,0.0850443303779748,1.0,0.4499999999999999,0.020558002936857563,0.0002737476047084588,0.021107128634010354,0.0020554984583761524,0.5062344139650874,0.05067567567567568,0.0407040704070407,0.01732283464566929,0.8399039404038424,0.17270130809320094,0.0028708133971291866,0.020335502208049496,0.005234117023724786,0.000436333201457396
