"","var","en","mi","ig","gr"
"en3","DUR_TOT",3.807,3.664,3.66449777920046,0.96247863785183
"en4","N_TOT",3.807,3.664,3.66449777920046,0.96247863785183
"en6","N_NH3",3.807,3.664,3.66449777920046,0.96247863785183
"en7","N_NO2",3.807,3.664,3.66449777920046,0.96247863785183
"en8","N_NO3",3.807,3.664,3.66449777920046,0.96247863785183
"en","HG_TOT",3.807,3.522,3.52164063634332,0.961015901369079
"en1","SST",3.807,3.522,3.52164063634332,0.961015901369079
"en5","COLI_FEC",3.807,3.522,3.52164063634332,0.961015901369079
"en2","COLOR_VER",3.807,2.807,2.8073549220576,0.951577330810871
