2013-04-17,1.0,0.7485380116959063,0.03177190603253621,0.39580004549574993,0.031934968790825954,0.41428571428571426,0.5614035087719298,0.0942990319110793,1.0,0.011123470522803115,0.9268370938888568
2014-04-03,0.6921700223713646,0.8070175438596492,0.07280573301182655,0.15459059631539074,0.0,0.15,0.12280701754385964,1.0,0.6153846153846154,0.034482758620689655,1.0
2014-08-12,0.0,0.33918128654970764,0.49103512337767,0.5753921275957681,0.3193496879082596,0.057142857142857134,0.9999999999999999,0.261384008605235,0.8846153846153846,0.011123470522803115,0.4471694846788619
2015-06-16,0.03445190156599552,0.32456140350877194,0.03655167049386014,0.2928976762328425,0.03138336478443897,0.09285714285714286,0.12280701754385964,0.12661168877733958,0.07692307692307693,0.10511679644048944,0.6757458595418084
2015-09-13,0.236241610738255,0.07309941520467836,0.2553961173432175,0.40158538343148614,0.31949484685730883,0.24285714285714285,0.7368421052631579,0.0,0.5384615384615385,0.19911012235817577,0.0
2016-03-05,0.08053691275167786,0.9649122807017544,0.0,0.2602766770068167,0.02903178980984178,0.11428571428571427,0.21052631578947367,0.9735532448906419,0.24615384615384617,0.1327400778642937,0.7030411449016098
2016-09-18,0.24519015659955257,0.16374269005847952,0.17997391420999176,0.5083152705186857,0.04363478008419219,0.0,0.5614035087719298,0.010326281821441408,0.15384615384615385,0.06637003781979978,0.4046973281781982
2017-03-15,0.19910514541387025,0.15789474853801172,0.0058879032503525615,0.3536160582236299,0.023399622586732477,0.16428571428571428,0.38596491228070173,0.7023520975259951,0.18461538461538463,0.0,0.7482832246523168
2018-02-11,0.12706935123042506,0.15204678362573099,0.15601083563584958,0.3416061365979152,0.12983016402961242,0.10357142857142856,0.0,0.1943133739691647,0.15384615384615385,0.022246941045606226,0.8091061226845171
2018-08-09,0.5713646532438479,0.9999999999999999,0.16738306768439576,0.7351525712954605,0.36150384671214986,0.9999999999999999,0.21052631578947367,0.08582287558264612,0.6923076923076923,0.12347052280311456,0.7737318945120895
2018-10-27,1.0,0.19298245614035087,1.0,0.9999999999999998,1.0,0.07267857142857143,0.21052631578947367,0.08605234851201155,0.03076923076923077,1.0,0.4051012753188296
2019-02-15,0.008501118568232657,0.0,0.006122382261662793,0.0,0.005864421541588033,0.03428571428571428,0.12280701754385964,0.00788813194693444,0.0,0.034482758620689655,0.6939811876045934
