2012-12-05,187.5
2013-04-17,37.5
2013-07-29,50.0
2014-04-03,15.0
2014-08-12,75.0
2015-06-16,30.0
2015-09-13,30.0
2016-03-05,30.0
2016-09-18,40.0
2017-03-15,50.0
2018-02-11,18.0
2018-08-09,70.0
2018-10-27,40.0
2019-02-15,30.0
