2012-12-05,0.0003
2013-04-17,0.0003
2014-04-03,0.00032
2014-08-12,0.00016
2015-06-16,0.000155
2015-09-13,6.9e-05
2016-03-05,0.000374
2016-09-18,1e-04
2017-03-15,9.8000004e-05
2018-02-11,9.6e-05
2018-08-09,0.000386
2018-10-27,0.00011
2019-02-15,4.4e-05
