2012-12-05,40.0
2013-04-17,85.0
2014-04-03,60.0
2014-08-12,77.5
2015-06-16,25.0
2015-09-13,55.0
2016-03-05,36.0
2016-09-18,30.0
2017-03-15,32.0
2018-02-11,30.0
2018-08-09,65.0
2018-10-27,22.0
2019-02-15,20.0
