2013-04-17,0.06744828837258149,0.31963133998562787,0.4925373134328358,0.04317043688482128,0.528782894736842,1.0,0.17398733122187032,0.9999999999999999,0.44028006566733124,0.375
2013-07-29,0.06434535204006128,0.8470141616480642,0.5373134328358209,0.781384907615265,0.19901315789473684,0.30447603983430716,0.14064844140690114,0.8851894374282433,0.6873970344676265,0.5833333333333334
2014-04-03,0.1932365535447467,0.1035986034066243,0.29850746268656714,0.0,1.0,0.7800530556658913,0.7263521192926095,0.42594718714121693,0.32907742970719833,0.0
2014-08-12,0.9999999999999999,0.7923336764558679,0.9999999999999999,0.6475565532723193,0.21546052631578946,0.10355785053623112,0.49146448650532665,0.42594718714121693,0.08196046090690298,1.0
2015-06-16,0.16739148076895535,0.1915325924077791,0.10447761194029848,0.034450008634087384,0.06414473684210527,0.527364807354026,0.11236342420706483,0.2728664370455415,0.12891268497895908,0.25
2015-09-13,0.1879806567722779,0.18738972395318987,0.17910447761194032,0.24188395786565364,0.23108552631578946,0.27219400783067593,0.03759338677658397,0.5024875621890547,0.06466227309088232,0.25
2016-03-05,0.04023553673637929,0.5201981644687401,0.25373134328358204,0.018994992229321356,0.06414473684210527,0.584197497588379,1.0,0.693838499808649,0.20057660593104473,0.25
2016-09-18,0.32846729266418107,0.9673694951616736,0.17910447761194032,0.005698497668796418,0.45065789473684204,0.0,0.05775962660443407,0.043245311902028294,0.07454695184289414,0.41666666666666663
2017-03-15,0.36836389327808516,1.0,0.19402985074626866,0.06436712139526851,0.09457236842105263,0.7640937978777733,0.3186023428147115,0.08151549942594716,0.9999999999999999,0.5833333333333334
2018-02-11,0.41152573766344114,0.337752094217763,0.08955223880597013,0.9221205318597825,0.48108552631578944,0.7837768824831186,0.2067124823834275,0.11978568694986602,0.02635914292683656,0.04999999999999999
2018-08-09,0.0,0.7990925429861819,0.6268656716417911,0.01234674494905888,0.13898026315789475,0.6037919196504566,0.14598266377729624,0.6720244929200153,0.1387973637309709,0.9166666666666667
2018-10-27,0.7285599033793363,0.8622903354483429,0.22388059701492535,0.27879468140217584,0.11513157894736842,0.26997744424899284,0.2089817999969692,0.21546115575966318,0.0399505762108528,0.41666666666666663
2019-02-15,0.10830679924956677,0.0,0.0,1.0,0.0,0.5356990864211544,0.0,0.0,0.0,0.25
