2012-12-05,0.004
2013-04-17,0.003
2013-07-29,0.0201
2014-04-03,0.002
2014-08-12,0.017
2015-06-16,0.002798
2015-09-13,0.007603
2016-03-05,0.00244
2016-09-18,0.002132
2017-03-15,0.003491
2018-02-11,0.02336
2018-08-09,0.002286
2018-10-27,0.008458
2019-02-15,0.025164
