,Time_Step,FI,Smooth_FI
0,2014-02-26,5.354248688935403,4.630049024599217
1,2014-03-25,4.535898384862251,4.630049024599217
2,2014-05-13,4.000000000000001,4.630049024599217
3,2014-06-25,4.535898384862251,4.630049024599218
4,2014-08-12,4.000000000000001,4.630049024599218
5,2014-09-28,5.354248688935403,4.630049024599218
6,2015-03-21,5.354248688935403,6.236165792623602
7,2015-05-15,5.354248688935403,6.236165792623602
8,2015-06-16,8.0,6.236165792623602
9,2015-07-27,5.354248688935403,5.963382357932551
10,2015-09-13,4.535898384862251,5.963382357932551
11,2015-10-29,8.0,5.963382357932551
12,2016-03-05,4.127016653792579,4.945171343887796
13,2016-04-28,5.354248688935403,4.945171343887796
14,2016-06-04,5.354248688935403,4.945171343887796
15,2016-07-24,4.535898384862251,4.535898384862251
16,2016-09-18,4.535898384862251,4.535898384862251
17,2016-11-07,4.535898384862251,4.535898384862251
18,2017-03-14,4.127016653792579,4.672387909196744
19,2017-04-23,5.354248688935403,4.672387909196744
20,2017-05-26,4.535898384862251,4.672387909196744
21,2017-07-03,4.127016653792579,3.8085353942796565
22,2017-08-15,3.171572875253809,3.8085353942796565
23,2017-10-09,4.127016653792579,3.8085353942796565
24,2018-02-11,4.000000000000001,3.6436214103619826
25,2018-03-15,4.127016653792579,3.6436214103619826
26,2018-04-24,2.8038475772933684,3.6436214103619826
27,2018-06-07,2.8038475772933684,3.381197846482996
28,2018-10-25,2.8038475772933684,3.381197846482996
29,2018-12-19,4.535898384862251,3.381197846482996
30,2019-02-15,2.601654362331829,2.601654362331829
