,Time_Step,FI,Smooth_FI
0,2014-02-26,5.354248688935403,5.354248688935403
1,2014-03-25,5.354248688935403,5.354248688935403
2,2014-05-13,5.354248688935403,5.354248688935403
3,2014-06-25,5.354248688935403,5.0863358783625445
4,2014-08-12,4.5505102572168274,5.0863358783625445
5,2014-09-28,5.354248688935403,5.0863358783625445
6,2015-03-21,8.0,6.236165792623602
7,2015-05-15,5.354248688935403,6.236165792623602
8,2015-06-16,5.354248688935403,6.236165792623602
9,2015-07-27,4.535898384862251,4.263310564149137
10,2015-09-13,4.127016653792579,4.263310564149137
11,2015-10-29,4.127016653792579,4.263310564149137
12,2016-03-05,5.354248688935403,4.808681819553301
13,2016-04-28,4.535898384862251,4.808681819553301
14,2016-06-04,4.535898384862251,4.808681819553301
15,2016-07-24,3.423508777458531,3.0201425589181397
16,2016-09-18,2.5358983848622416,3.0201425589181397
17,2016-11-07,3.101020514433646,3.0201425589181397
18,2017-03-14,5.354248688935403,5.354248688935403
19,2017-04-23,5.354248688935403,5.354248688935403
20,2017-05-26,5.354248688935403,5.354248688935403
21,2017-07-03,4.5505102572168274,4.067347009622433
22,2017-08-15,3.101020514433646,4.067347009622433
23,2017-10-09,4.5505102572168274,4.067347009622433
24,2018-02-11,4.5505102572168274,4.5505102572168274
25,2018-03-15,4.5505102572168274,4.5505102572168274
26,2018-04-24,4.5505102572168274,4.5505102572168274
27,2018-06-07,4.5505102572168274,4.335259820195293
28,2018-10-25,3.101020514433646,4.335259820195293
29,2018-12-19,5.354248688935403,4.335259820195293
30,2019-02-15,5.354248688935403,5.354248688935403
