,Time_Step,FI,Smooth_FI
0,2014-02-26,4.5505102572168274,4.5505102572168274
1,2014-03-25,4.5505102572168274,4.5505102572168274
2,2014-05-13,4.5505102572168274,4.5505102572168274
3,2014-06-25,4.5505102572168274,3.357267197532584
4,2014-08-12,3.7639320225002133,3.357267197532584
5,2014-09-28,1.7573593128807117,3.357267197532584
6,2015-03-21,2.601654362331829,3.900891625588495
7,2015-05-15,4.5505102572168274,3.900891625588495
8,2015-06-16,4.5505102572168274,3.900891625588495
9,2015-07-27,3.7639320225002133,2.7799169283429577
10,2015-09-13,2.757359312880713,2.7799169283429577
11,2015-10-29,1.818459449647946,2.7799169283429577
12,2016-03-05,2.1715728752538137,2.784146988531019
13,2016-04-28,3.423508777458531,2.784146988531019
14,2016-06-04,2.757359312880713,2.784146988531019
15,2016-07-24,2.757359312880713,2.623669931836013
16,2016-09-18,2.5857864376269,2.623669931836013
17,2016-11-07,2.5278640450004257,2.623669931836013
18,2017-03-14,3.101020514433646,4.151756401123016
19,2017-04-23,5.354248688935403,4.151756401123016
20,2017-05-26,4.000000000000001,4.151756401123016
21,2017-07-03,4.5505102572168274,4.2883175123112895
22,2017-08-15,4.5505102572168274,4.2883175123112895
23,2017-10-09,3.7639320225002133,4.2883175123112895
24,2018-02-11,1.818459449647946,3.1154411648827907
25,2018-03-15,3.7639320225002133,3.1154411648827907
26,2018-04-24,3.7639320225002133,3.1154411648827907
27,2018-06-07,3.7639320225002133,2.7639320225002133
28,2018-10-25,2.0000000000000004,2.7639320225002133
29,2018-12-19,2.5278640450004257,2.7639320225002133
30,2019-02-15,3.101020514433646,3.101020514433646
