,Time_Step,FI,Smooth_FI
0,2014-02-26,8.0,7.118082896311801
1,2014-03-25,8.0,7.118082896311801
2,2014-05-13,5.354248688935403,7.118082896311801
3,2014-06-25,8.0,5.6905989232415
4,2014-08-12,4.535898384862251,5.6905989232415
5,2014-09-28,4.535898384862251,5.6905989232415
6,2015-03-21,4.127016653792579,4.127016653792579
7,2015-05-15,4.127016653792579,4.127016653792579
8,2015-06-16,4.127016653792579,4.127016653792579
9,2015-07-27,5.354248688935403,4.672387909196744
10,2015-09-13,4.535898384862251,4.672387909196744
11,2015-10-29,4.127016653792579,4.672387909196744
12,2016-03-05,2.8038475772933684,3.381197846482996
13,2016-04-28,2.8038475772933684,3.381197846482996
14,2016-06-04,4.535898384862251,3.381197846482996
15,2016-07-24,4.127016653792579,4.493755114242661
16,2016-09-18,5.354248688935403,4.493755114242661
17,2016-11-07,4.000000000000001,4.493755114242661
18,2017-03-14,2.601654362331829,5.04585091573136
19,2017-04-23,4.535898384862251,5.04585091573136
20,2017-05-26,8.0,5.04585091573136
21,2017-07-03,4.127016653792579,4.3996044745056935
22,2017-08-15,4.535898384862251,4.3996044745056935
23,2017-10-09,4.535898384862251,4.3996044745056935
24,2018-02-11,5.354248688935403,4.630049024599217
25,2018-03-15,4.535898384862251,4.630049024599217
26,2018-04-24,4.000000000000001,4.630049024599217
27,2018-06-07,4.000000000000001,4.22097167955161
28,2018-10-25,4.127016653792579,4.22097167955161
29,2018-12-19,4.535898384862251,4.22097167955161
30,2019-02-15,4.127016653792579,4.127016653792579
