,Time_Step,FI,Smooth_FI
0,2016-03-05,5.354248688935403,5.784749562978468
1,2016-09-18,4.000000000000001,5.784749562978468
2,2017-03-15,8.0,5.784749562978468
3,2018-02-11,4.535898384862251,5.6905989232415
4,2018-08-09,4.535898384862251,5.6905989232415
5,2018-10-27,8.0,5.6905989232415
6,2019-02-15,8.0,8.0
