,Time_Step,FI,Smooth_FI
0,2014-02-26,4.535898384862251,4.535898384862251
1,2014-03-25,4.535898384862251,4.535898384862251
2,2014-05-13,4.535898384862251,4.535898384862251
3,2014-06-25,4.535898384862251,4.263310564149137
4,2014-08-12,4.127016653792579,4.263310564149137
5,2014-09-28,4.127016653792579,4.263310564149137
6,2015-03-21,4.127016653792579,4.672387909196744
7,2015-05-15,5.354248688935403,4.672387909196744
8,2015-06-16,4.535898384862251,4.672387909196744
9,2015-07-27,5.354248688935403,4.630049024599217
10,2015-09-13,4.535898384862251,4.630049024599217
11,2015-10-29,4.000000000000001,4.630049024599217
12,2016-03-05,8.0,5.695469547359693
13,2016-04-28,4.535898384862251,5.695469547359693
14,2016-06-04,4.5505102572168274,5.695469547359693
15,2016-07-24,4.535898384862251,3.5877515798713833
16,2016-09-18,3.423508777458531,3.5877515798713833
17,2016-11-07,2.8038475772933684,3.5877515798713833
18,2017-03-14,2.5358983848622416,4.414798587577683
19,2017-04-23,5.354248688935403,4.414798587577683
20,2017-05-26,5.354248688935403,4.414798587577683
21,2017-07-03,2.8038475772933684,3.968289363909008
22,2017-08-15,4.5505102572168274,3.968289363909008
23,2017-10-09,4.5505102572168274,3.968289363909008
24,2018-02-11,4.349718460127121,4.3224620375617855
25,2018-03-15,4.349718460127121,4.3224620375617855
26,2018-04-24,4.267949192431117,4.3224620375617855
27,2018-06-07,4.267949192431117,3.6012825257644536
28,2018-10-25,2.5358983848622416,3.6012825257644536
29,2018-12-19,4.000000000000001,3.6012825257644536
30,2019-02-15,4.127016653792579,4.127016653792579
