,Time_Step,FI,Smooth_FI
0,2016-03-05,8.0,5.827088447575995
1,2016-09-18,5.354248688935403,5.827088447575995
2,2017-03-15,4.127016653792579,5.827088447575995
3,2018-02-11,4.127016653792579,4.22097167955161
4,2018-08-09,4.535898384862251,4.22097167955161
5,2018-10-27,4.000000000000001,4.22097167955161
6,2019-02-15,4.000000000000001,4.000000000000001
